"name" ,"FD" ,"multisite"
"sub02591" ,0.272906575786497 ,3.000000000000000
"sub02953" ,0.164053154526633 ,3.000000000000000
"sub04187" ,0.122309302835503 ,3.000000000000000
"sub04270" ,0.098604309610980 ,3.000000000000000
"sub04491" ,0.119561996137563 ,3.000000000000000
"sub04665" ,0.095623329408716 ,3.000000000000000
"sub05306" ,0.138818364117144 ,3.000000000000000
"sub05453" ,0.149617659583464 ,3.000000000000000
"sub06037" ,0.099544587077756 ,3.000000000000000
"sub06272" ,0.138384144265996 ,3.000000000000000
"sub06987" ,0.141812816952852 ,3.000000000000000
"sub07413" ,0.149847875739887 ,3.000000000000000
"sub07798" ,0.206438081731488 ,3.000000000000000
"sub07902" ,0.183954108828641 ,3.000000000000000
"sub08204" ,0.086538949402966 ,3.000000000000000
"sub08588" ,0.114522855769057 ,3.000000000000000
"sub08723" ,0.136211122634157 ,3.000000000000000
"sub08947" ,0.120477583701933 ,3.000000000000000
"sub09015" ,0.114023578744832 ,3.000000000000000
"sub09397" ,0.186323172136436 ,3.000000000000000
"sub09633" ,0.133822751019482 ,3.000000000000000
"sub10268" ,0.159464168799882 ,3.000000000000000
"sub10619" ,0.181386716006429 ,3.000000000000000
"sub11388" ,0.106812606981364 ,3.000000000000000
"sub12346" ,0.125719341920846 ,3.000000000000000
"sub13093" ,0.164040285077736 ,3.000000000000000
"sub13187" ,0.149593460138291 ,3.000000000000000
"sub13216" ,0.145701390824326 ,3.000000000000000
"sub13902" ,0.148963108998642 ,3.000000000000000
"sub14183" ,0.081703491782513 ,3.000000000000000
"sub14194" ,0.271295390407150 ,3.000000000000000
"sub14278" ,0.158422712713052 ,3.000000000000000
"sub15172" ,0.083628796191060 ,3.000000000000000
"sub15258" ,0.122703596247807 ,3.000000000000000
"sub15432" ,0.096693038323732 ,3.000000000000000
"sub15905" ,0.152921078966578 ,3.000000000000000
"sub16122" ,0.091968046095567 ,3.000000000000000
"sub16390" ,0.111478030644092 ,3.000000000000000
"sub16846" ,0.180676076216599 ,3.000000000000000
"sub17584" ,0.165029050539131 ,3.000000000000000
"sub17737" ,0.080244327960852 ,3.000000000000000
"sub17772" ,0.121482553614426 ,3.000000000000000
"sub18295" ,0.142444900980567 ,3.000000000000000
"sub18449" ,0.210011319703307 ,3.000000000000000
"sub19717" ,0.176283920571769 ,3.000000000000000
"sub20389" ,0.114907028137774 ,3.000000000000000
"sub20543" ,0.104596767503634 ,3.000000000000000
"sub20563" ,0.166883736858879 ,3.000000000000000
"sub21755" ,0.136035025648600 ,3.000000000000000
"sub23780" ,0.134143354757937 ,3.000000000000000
"sub23869" ,0.177281580494379 ,3.000000000000000
"sub24670" ,0.131174476388544 ,3.000000000000000
"sub24757" ,0.099459823611353 ,3.000000000000000
"sub25044" ,0.168367902588055 ,3.000000000000000
"sub25058" ,0.123716277349672 ,3.000000000000000
"sub25099" ,0.125935980345843 ,3.000000000000000
"sub26348" ,0.107690262923311 ,3.000000000000000
"sub27065" ,0.175493039500217 ,3.000000000000000
"sub27230" ,0.187613982927783 ,3.000000000000000
"sub27613" ,0.160498347738051 ,3.000000000000000
"sub27796" ,0.146817816219998 ,3.000000000000000
"sub29044" ,0.144958252306069 ,3.000000000000000
"sub29425" ,0.158812098365031 ,3.000000000000000
"sub29800" ,0.180459107392142 ,3.000000000000000
"sub31522" ,0.066738734129982 ,3.000000000000000
"sub34586" ,0.158610014983645 ,3.000000000000000
"sub34741" ,0.176111764753176 ,3.000000000000000
"sub35430" ,0.178424901123224 ,3.000000000000000
"sub35512" ,0.155523814018429 ,3.000000000000000
"sub37374" ,0.184785938870311 ,3.000000000000000
"sub39053" ,0.125620362003870 ,3.000000000000000
"sub39065" ,0.109957337212147 ,3.000000000000000
"sub39142" ,0.157989376272465 ,3.000000000000000
"sub39737" ,0.132538617410687 ,3.000000000000000
"sub40635" ,0.132695037551490 ,3.000000000000000
"sub41567" ,0.156076247600257 ,3.000000000000000
"sub41773" ,0.118778251713709 ,3.000000000000000
"sub41814" ,0.160054595950000 ,3.000000000000000
"sub42146" ,0.078724299965048 ,3.000000000000000
"sub42253" ,0.115049409349501 ,3.000000000000000
"sub43304" ,0.156115335073453 ,3.000000000000000
"sub43358" ,0.107246174657837 ,3.000000000000000
"sub45344" ,0.235678922310748 ,3.000000000000000
"sub45354" ,0.166949780688737 ,3.000000000000000
"sub45604" ,0.075268351724432 ,3.000000000000000
"sub47162" ,0.104946627137490 ,3.000000000000000
"sub47278" ,0.218079419881347 ,3.000000000000000
"sub47498" ,0.132046592275733 ,3.000000000000000
"sub49259" ,0.167494679823036 ,3.000000000000000
"sub49998" ,0.153877951988970 ,3.000000000000000
"sub50272" ,0.154508274064568 ,3.000000000000000
"sub50454" ,0.126885674304421 ,3.000000000000000
"sub50953" ,0.182633344710316 ,3.000000000000000
"sub51050" ,0.088077612606471 ,3.000000000000000
"sub51172" ,0.162690716356466 ,3.000000000000000
"sub51512" ,0.170950941022449 ,3.000000000000000
"sub51671" ,0.120987276307664 ,3.000000000000000
"sub52036" ,0.095960929035919 ,3.000000000000000
"sub52300" ,0.072615392649270 ,3.000000000000000
"sub52442" ,0.177438235639367 ,3.000000000000000
"sub53059" ,0.119843629885438 ,3.000000000000000
"sub53107" ,0.149327906117503 ,3.000000000000000
"sub53193" ,0.131600402948582 ,3.000000000000000
"sub53296" ,0.132463296902993 ,3.000000000000000
"sub53615" ,0.142707683480726 ,3.000000000000000
"sub54846" ,0.186258757199773 ,3.000000000000000
"sub55114" ,0.179029250966703 ,3.000000000000000
"sub55660" ,0.104924117430588 ,3.000000000000000
"sub55874" ,0.178014123500143 ,3.000000000000000
"sub57221" ,0.129761527232676 ,3.000000000000000
"sub58360" ,0.140514849547512 ,3.000000000000000
"sub58470" ,0.146277547640715 ,3.000000000000000
"sub58682" ,0.156467120805408 ,3.000000000000000
"sub58874" ,0.123261603404548 ,3.000000000000000
"sub59434" ,0.171103525083333 ,3.000000000000000
"sub59729" ,0.162836009337297 ,3.000000000000000
"sub60578" ,0.132025917511012 ,3.000000000000000
"sub60797" ,0.118574589278295 ,3.000000000000000
"sub61185" ,0.141251123625021 ,3.000000000000000
"sub61209" ,0.186429405620778 ,3.000000000000000
"sub61436" ,0.101166601995030 ,3.000000000000000
"sub61753" ,0.189606938829293 ,3.000000000000000
"sub62383" ,0.120781843128325 ,3.000000000000000
"sub62424" ,0.130968983718174 ,3.000000000000000
"sub62732" ,0.179531654876763 ,3.000000000000000
"sub62908" ,0.197757996346832 ,3.000000000000000
"sub63412" ,0.165165656289125 ,3.000000000000000
"sub63661" ,0.113787581177844 ,3.000000000000000
"sub64308" ,0.122421184079201 ,3.000000000000000
"sub64985" ,0.176597682385341 ,3.000000000000000
"sub65373" ,0.176212655196818 ,3.000000000000000
"sub66351" ,0.155116577242318 ,3.000000000000000
"sub67117" ,0.208237646824182 ,3.000000000000000
"sub68101" ,0.219747563492707 ,3.000000000000000
"sub68425" ,0.128122637807538 ,3.000000000000000
"sub69287" ,0.173285851285428 ,3.000000000000000
"sub69315" ,0.147650688555817 ,3.000000000000000
"sub69397" ,0.175299311926658 ,3.000000000000000
"sub71849" ,0.117369552692106 ,3.000000000000000
"sub72068" ,0.130769787213600 ,3.000000000000000
"sub73317" ,0.083341418605212 ,3.000000000000000
"sub73399" ,0.146469488192338 ,3.000000000000000
"sub73477" ,0.170208748159895 ,3.000000000000000
"sub76631" ,0.113366807800143 ,3.000000000000000
"sub76745" ,0.162046826527336 ,3.000000000000000
"sub77337" ,0.120758724437808 ,3.000000000000000
"sub77435" ,0.276537124923988 ,3.000000000000000
"sub77598" ,0.106422598008267 ,3.000000000000000
"sub77989" ,0.189568723902759 ,3.000000000000000
"sub78547" ,0.178705087326329 ,3.000000000000000
"sub78614" ,0.132137864024402 ,3.000000000000000
"sub80557" ,0.152184946796421 ,3.000000000000000
"sub81289" ,0.104081728286916 ,3.000000000000000
"sub81524" ,0.085164207344882 ,3.000000000000000
"sub81562" ,0.190672115989444 ,3.000000000000000
"sub82113" ,0.105628295384954 ,3.000000000000000
"sub82213" ,0.170564739970697 ,3.000000000000000
"sub82435" ,0.130672328006967 ,3.000000000000000
"sub83409" ,0.097720777281276 ,3.000000000000000
"sub83683" ,0.104006152477459 ,3.000000000000000
"sub84064" ,0.100105797715241 ,3.000000000000000
"sub84256" ,0.182907233489959 ,3.000000000000000
"sub84504" ,0.169187059087767 ,3.000000000000000
"sub84845" ,0.189451609352545 ,3.000000000000000
"sub86115" ,0.135983934004482 ,3.000000000000000
"sub86637" ,0.148022060726121 ,3.000000000000000
"sub87846" ,0.174151569431193 ,3.000000000000000
"sub88445" ,0.102008528991961 ,3.000000000000000
"sub88464" ,0.148606743958218 ,3.000000000000000
"sub88853" ,0.161066211199259 ,3.000000000000000
"sub89107" ,0.104106974611274 ,3.000000000000000
"sub89435" ,0.192311914735764 ,3.000000000000000
"sub89894" ,0.123938266282061 ,3.000000000000000
"sub90059" ,0.164510571444382 ,3.000000000000000
"sub90674" ,0.113754769074394 ,3.000000000000000
"sub90681" ,0.154385987119002 ,3.000000000000000
"sub90699" ,0.131396924824668 ,3.000000000000000
"sub92288" ,0.094329356138947 ,3.000000000000000
"sub92393" ,0.231477825149479 ,3.000000000000000
"sub92440" ,0.189808894411947 ,3.000000000000000
"sub93269" ,0.156692463832009 ,3.000000000000000
"sub93488" ,0.122885819816009 ,3.000000000000000
"sub93609" ,0.096944341049765 ,3.000000000000000
"sub94304" ,0.101220211528319 ,3.000000000000000
"sub95187" ,0.145965491038452 ,3.000000000000000
"sub95644" ,0.120355558975705 ,3.000000000000000
"sub95959" ,0.093615252573823 ,3.000000000000000
"sub98528" ,0.113808423738010 ,3.000000000000000
"sub98624" ,0.187017177582330 ,3.000000000000000
"sub99085" ,0.103675779870714 ,3.000000000000000
"sub99330" ,0.135489941806601 ,3.000000000000000
"sub99462" ,0.104517271264701 ,3.000000000000000
"sub13411" ,0.189937417721849 ,4.000000000000000
"sub32580" ,0.295465078530532 ,4.000000000000000
"sub36023" ,0.274708180484970 ,4.000000000000000
"sub41006" ,0.204313023916537 ,4.000000000000000
"sub49705" ,0.216038498021791 ,4.000000000000000
"sub53422" ,0.157989972241324 ,4.000000000000000
"sub54933" ,0.161378631815092 ,4.000000000000000
"sub55760" ,0.234212408149451 ,4.000000000000000
"sub58526" ,0.234425539430260 ,4.000000000000000
"sub59397" ,0.180758330285684 ,4.000000000000000
"sub59799" ,0.257211447908341 ,4.000000000000000
"sub62985" ,0.213245132435516 ,4.000000000000000
"sub71042" ,0.173356019639956 ,4.000000000000000
"sub71743" ,0.128305454166378 ,4.000000000000000
"sub76647" ,0.223334427901603 ,4.000000000000000
"sub78225" ,0.247426272152628 ,4.000000000000000
"sub86204" ,0.191038426315731 ,4.000000000000000
"sub05669" ,0.125882913512521 ,5.000000000000000
"sub06021" ,0.224699938492796 ,5.000000000000000
"sub27813" ,0.149652395294470 ,5.000000000000000
"sub28470" ,0.220372581549255 ,5.000000000000000
"sub31331" ,0.197659709730049 ,5.000000000000000
"sub32574" ,0.166272385752421 ,5.000000000000000
"sub62019" ,0.225948634384164 ,5.000000000000000
"sub67196" ,0.211981134454140 ,5.000000000000000
"sub67450" ,0.157830826498651 ,5.000000000000000
"sub75883" ,0.251261406732017 ,5.000000000000000
"sub78118" ,0.230240886405647 ,5.000000000000000
"sub83453" ,0.258359118532309 ,5.000000000000000
"sub84858" ,0.107531312962964 ,5.000000000000000
"sub85778" ,0.137269272478868 ,5.000000000000000
"sub88220" ,0.160196824874635 ,5.000000000000000
"sub89853" ,0.122980722052425 ,5.000000000000000
"sub93351" ,0.091779309499272 ,5.000000000000000
"sub94368" ,0.179568279093848 ,5.000000000000000
"sub02248" ,0.264087614264421 ,6.000000000000000
"sub07210" ,0.280797886139295 ,6.000000000000000
"sub13304" ,0.273705068494154 ,6.000000000000000
"sub16112" ,0.248439732535668 ,6.000000000000000
"sub17516" ,0.201773938812808 ,6.000000000000000
"sub23740" ,0.293307479264740 ,6.000000000000000
"sub24528" ,0.224551647004724 ,6.000000000000000
"sub40095" ,0.156510598089202 ,6.000000000000000
"sub40451" ,0.313306185571589 ,6.000000000000000
"sub47141" ,0.215988070695655 ,6.000000000000000
"sub48778" ,0.201011960540115 ,6.000000000000000
"sub56945" ,0.193911550920571 ,6.000000000000000
"sub57368" ,0.286793944576542 ,6.000000000000000
"sub66945" ,0.222330881594190 ,6.000000000000000
"sub68195" ,0.211957162007912 ,6.000000000000000
"sub71633" ,0.233686516537850 ,6.000000000000000
"sub74429" ,0.257393124957516 ,6.000000000000000
"sub76621" ,0.202587091986199 ,6.000000000000000
"sub79611" ,0.260841118578699 ,6.000000000000000
"sub85152" ,0.251097315515279 ,6.000000000000000
"sub02459" ,0.168274256284214 ,7.000000000000000
"sub04117" ,0.200010914546280 ,7.000000000000000
"sub16164" ,0.252582851265210 ,7.000000000000000
"sub16849" ,0.187336147883027 ,7.000000000000000
"sub36229" ,0.234100774718501 ,7.000000000000000
"sub39524" ,0.196819924376907 ,7.000000000000000
"sub42533" ,0.129951804547920 ,7.000000000000000
"sub47468" ,0.188686631010777 ,7.000000000000000
"sub49845" ,0.169952597714701 ,7.000000000000000
"sub66095" ,0.176728462981726 ,7.000000000000000
"sub68733" ,0.190920186795846 ,7.000000000000000
"sub70014" ,0.208282075893425 ,7.000000000000000
"sub72118" ,0.229893746846370 ,7.000000000000000
"sub80254" ,0.183522454907064 ,7.000000000000000
"sub86850" ,0.103079445031707 ,7.000000000000000
"sub88169" ,0.198221453753025 ,7.000000000000000
"sub93238" ,0.177189462016111 ,7.000000000000000
"sub02115" ,0.133721279187963 ,8.000000000000000
"sub02142" ,0.135134777533061 ,8.000000000000000
"sub03345" ,0.194781809175457 ,8.000000000000000
"sub12941" ,0.097942000476678 ,8.000000000000000
"sub16236" ,0.137283480247264 ,8.000000000000000
"sub26219" ,0.076322556999331 ,8.000000000000000
"sub26678" ,0.133308084050960 ,8.000000000000000
"sub28304" ,0.149640158562221 ,8.000000000000000
"sub35127" ,0.098765483850185 ,8.000000000000000
"sub35575" ,0.141974004317262 ,8.000000000000000
"sub45636" ,0.273325665222884 ,8.000000000000000
"sub46405" ,0.087789272130272 ,8.000000000000000
"sub49563" ,0.097329874775880 ,8.000000000000000
"sub52065" ,0.209758720269729 ,8.000000000000000
"sub53324" ,0.126341207528216 ,8.000000000000000
"sub58674" ,0.129709968537780 ,8.000000000000000
"sub61357" ,0.209506765672210 ,8.000000000000000
"sub73002" ,0.114678185389719 ,8.000000000000000
"sub73125" ,0.210598294553732 ,8.000000000000000
"sub73471" ,0.161967730432128 ,8.000000000000000
"sub74078" ,0.208506644879996 ,8.000000000000000
"sub80832" ,0.123362241908200 ,8.000000000000000
"sub82830" ,0.175501269040605 ,8.000000000000000
"sub88150" ,0.160871068284875 ,8.000000000000000
"sub88823" ,0.206161694864157 ,8.000000000000000
"sub95001" ,0.146467691524362 ,8.000000000000000
"sub95721" ,0.180909069899659 ,8.000000000000000
"sub95786" ,0.193460429364248 ,8.000000000000000
"sub95967" ,0.129902689701042 ,8.000000000000000
"sub97935" ,0.178776292764166 ,8.000000000000000
"sub99965" ,0.123977122340685 ,8.000000000000000
